Id,Price
16787,309429.02516981895
4278,154665.60322295182
6183,174915.40823001455
12775,139199.99437712907
10104,183048.3961815232
13663,181809.96500181113
9404,259391.7405346485
14724,219423.8446996555
10040,177021.1297672127
4646,181572.43140300826
4754,164201.9392714444
3310,195935.48944934906
2003,185155.34757737565
7312,169832.25869055625
10921,292756.0249136635
13419,276284.0694844943
10105,153163.97344273186
2196,456632.84922147985
12659,234305.64454501306
4380,233721.3727514837
10847,155834.4825810314
10805,275214.334215103
8709,105768.44399794519
8319,155632.55108813802
2215,181500.02388859622
7000,196843.8467443198
7701,114494.38541988403
9678,184663.78208761007
14026,197166.2937377305
7971,162751.12449182812
13734,149798.0242940095
16483,218941.68487723108
6150,183857.00283018203
2931,269843.51561602124
5418,177755.47193968
1662,538106.3250921544
2441,224065.11105599476
669,128800.96821289405
7734,191810.0909431963
6010,256844.50415358922
266,136066.0121351593
632,140447.2784858573
16221,105734.13570091566
11832,165989.53697602937
5035,119999.05191949036
37,112062.8246511473
6168,175119.7074815007
11757,173797.88936846948
8086,131228.18480646
6529,223408.5348462164
15121,163006.4661606788
13904,142343.90318794257
3711,203031.57779024547
16563,124538.42290637671
14494,179018.99334849947
3006,224690.46594822954
15299,120576.01661415145
92,304372.35904520564
8066,179641.4291178867
16071,202962.50206867314
10662,127480.46622867686
3883,232477.5992994394
5511,124775.8036487411
2821,278788.2509750928
9570,193844.38542324014
4326,246170.97977250203
9251,237145.73694285535
9031,193571.94289593885
12689,140353.34564181164
16380,245011.33855505518
1053,238280.45051235514
4568,187846.98501158887
16140,109663.60384648987
14356,403852.7414582783
8466,144361.27668398048
15652,158487.79545852786
3285,125059.03474734124
3198,167123.43020194056
14088,449208.3114586109
2268,125901.97404059782
15472,187670.7694886937
1203,212938.58713594906
7157,339325.05395168654
6886,208102.66353149345
5083,249787.67342443252
7467,113311.22053259295
14068,191764.34084555562
2080,175131.91548716996
10865,166867.16906313002
13516,186366.0986819301
14150,210130.9125072345
7609,123409.40379802686
2144,363765.8000632903
10357,194062.09486699148
2396,227885.75843600946
1526,331006.74136982416
10890,265113.8198085189
8638,428971.0349104572
6050,253906.54766087022
7639,102910.79603178133
10544,203239.08834906726
9577,228890.32022598767
13195,186468.42544422916
3484,222701.087764981
16668,479952.44812998234
7171,151213.0096283787
8547,220981.9606574374
12735,205518.24532117526
9093,195933.87633575188
15323,245189.5797489478
14897,144991.03253172452
5135,154987.11419082724
5327,220616.54826933533
13133,240859.5979102512
1676,281015.9346570204
16296,288873.88861202064
1095,151390.199220538
12528,152611.28757141778
7348,256117.17830385198
11663,170214.742783159
1803,197301.62188395494
1510,239841.81215264316
16045,180863.0558719805
2900,149019.2407945076
3236,181460.7687384506
1318,159793.4675040085
14948,219965.35624932588
7840,253562.69341501308
15325,186278.24859953963
8700,147931.47146717107
15706,195639.74991256848
14449,150306.0818487537
16117,179949.32055124367
4529,185398.93698869174
11199,200867.63225069668
4052,277420.89117605094
821,207018.41768616505
68,194215.82159428817
554,119211.02383994224
452,177394.1904182351
11394,299079.4002686973
11393,175515.42387929774
9535,163102.05730487412
4024,192023.08674607554
10069,209441.3202285509
12007,159636.47565305216
12368,469668.98821013764
1259,384773.5693294596
1124,313446.8294564874
3707,180385.9545895689
8767,169443.5187159164
1919,170358.0859507169
16741,165157.4311454652
6664,283783.6911493318
5688,389860.75778835255
7799,155533.0045783446
14843,294071.86964035744
7532,144123.44284691592
8133,162036.81880909522
6264,321134.55279096274
4125,158425.20869932402
2410,168765.52592965803
13607,208818.73404719436
1716,281743.808373999
1370,141789.46399337225
2273,393232.02955590544
15298,295114.989769252
4284,270985.881289471
12303,146063.91730396423
7808,132995.05266763654
2203,146915.53659438476
7237,130458.1118075648
15864,166668.531499934
2844,152291.44694443658
5729,172886.06460527657
11812,361549.7689503841
1779,150909.78911209168
6442,147240.0945177151
6160,205304.51119938368
8266,196589.45660054302
9903,169559.50410835593
2867,137331.43190500198
6998,148514.87078657834
13932,172832.67392532367
12587,157781.13262167963
3611,204390.95401096964
2646,313970.16121357057
1890,166407.59021752267
860,245221.08824566138
14187,208049.33001179234
12569,256945.10350602676
1276,104806.57283805888
12025,217596.98953003128
4890,304699.231470368
14410,290574.84302434546
10352,250952.0639212655
11407,242194.68083528863
10384,163929.2053528437
7622,307938.7602664506
12578,169503.6546120465
15820,172290.52327671487
563,195412.03797303658
15226,162522.79882664653
6396,186597.54765965667
6247,142954.4910422721
3339,168274.5133118803
10975,310436.1354559329
7475,122371.49606892378
11129,205914.73531000514
3051,273346.61127353116
10232,247429.1679058021
14106,158940.57420383455
5502,222206.7630947049
4558,74487.83471518138
4181,142844.7893494559
8426,84734.2121935806
6611,134060.04284723682
14641,143148.0571553059
15539,271224.54319939326
13119,140045.72858651186
11716,179490.73029858203
7316,243951.51684775614
7791,108896.28245705995
13034,339315.7606143352
1068,260101.57036782042
4060,177735.4010835293
10172,226113.19746760326
2591,190151.21988898862
12494,348764.23518503655
7828,262882.6850059309
15284,173956.76381827862
7947,180731.91296005622
16335,221649.92511540843
10234,342635.70815641474
2797,257773.3600236663
5341,226990.64929961748
3059,222543.16497616112
1559,71521.62178683605
15320,283779.3827708584
10284,385898.5850937306
4134,220435.74508706087
4481,234419.65031543557
7222,172973.49914845356
4062,233507.93386299588
2192,185320.15705164606
9637,187904.47987924688
16236,160421.85615950625
4272,163898.84282502547
9406,285748.581330009
14309,234943.7741372801
1946,329742.4977848154
16235,251300.57761092088
7146,155381.59031658934
16784,208186.73829158163
349,321597.0284677325
6251,172989.78855325788
5128,350917.87594307686
11718,173966.06753360148
16721,96277.27032156532
12517,222297.31870251615
15961,190177.84564756465
9428,156310.52194618998
14541,151902.90091661777
10168,109986.51477615557
11270,169091.8846539551
13210,226726.23992891604
11518,171287.98530117483
12612,169847.9719056405
16352,129906.87099994869
9935,138367.67919423684
15521,289143.2105167816
11482,192964.53257042688
11443,169893.71782597553
9459,245300.9155207185
9218,166128.250975984
854,145300.50761741566
5619,146007.55500968298
9208,177223.29322771498
4391,137411.74900747277
15207,175733.00198478933
7183,126557.93498016478
16442,171657.79542950966
7936,85615.80691418191
10606,365669.88181504054
4979,149891.93408275582
4854,309428.547317189
16476,124935.05217381552
10516,171612.59624893765
16261,297785.8597748706
90,308484.7094984281
5433,179190.22377602826
14338,136680.90418596353
13487,221412.90543019725
8211,481430.5477449113
170,127303.82750037484
14051,101460.06492015516
10686,204574.36370896257
7595,246717.88960024278
6777,318618.2138532116
14661,179520.46806644817
13991,331484.8302156152
16795,173381.6142653826
2740,125215.18011114476
7368,283442.1447256215
2413,240606.22639757142
1852,494405.3005532061
15200,269184.12609508843
8467,340882.2889814627
16379,250048.7894869935
3375,186630.27372921753
5945,503084.2778224216
2641,166025.80985015733
2837,316053.02808980306
3498,186923.86173784744
10876,145190.21972372566
1285,219125.59889855605
9285,230583.61156186165
4015,285746.86197715503
2526,190394.37766691323
7814,205013.25166476375
7117,241587.60506774398
12359,119911.32326687392
3303,272859.21638309857
13874,176762.58904527602
5484,192976.97230841272
15067,161487.89140510547
12639,219439.90518034608
3388,232840.0361135965
4256,195151.29108162766
15738,195938.72317207843
14049,169487.72882278787
15780,179732.96002110824
9564,166842.95031321427
11910,195209.81949316914
11315,171197.1756944163
1733,165395.9730118678
3910,408239.0876484679
7552,428824.2579150581
254,221723.2451698649
5222,215623.41532175298
8314,231534.6157636377
16743,208288.8781008418
10335,120667.03468467823
8226,293453.0882692964
12254,226269.59223335722
13152,232116.47679790194
15020,191959.6047385878
16349,219446.1434719448
11924,161549.14897777507
12543,187363.99550759222
14114,221465.5494917045
12318,261146.78200934242
15383,183620.4541088636
6679,162789.41265831064
635,181417.22281243745
15993,250379.29274489929
11375,192096.95556134862
11216,186182.21597730537
15401,223988.25872078422
11301,160584.53294285494
13804,241079.80763676995
10839,190702.16473571135
1588,322745.16101231053
3596,200401.0668157281
5816,174375.96707797307
8099,143894.33701200283
6551,186316.9316745116
14075,492142.6233404922
13431,192659.78242503782
9481,340265.5893194259
5295,157808.29040758376
15859,353178.100199937
10634,337004.5933141171
444,242461.19194840483
11686,235831.98143398706
1213,188634.6583808945
13970,198340.51300144425
6849,429408.6070341984
9911,220517.35709241047
5649,130032.04743691765
7184,280680.7345127167
5877,278857.8366215407
1655,236666.9361766159
15301,200577.77413041733
12389,272608.15559176484
5241,248662.5369384794
7048,133663.63033683432
10574,140360.48698933868
8593,160946.60898186165
4752,173974.22082030284
14663,162844.27184758036
10994,209959.71833576015
87,80481.04863742187
5132,84805.95069939447
6372,444120.27522429987
7411,276201.7568607823
3319,250067.56315171745
9355,129971.03735320107
5139,262126.69004405182
56,271417.32266760094
3249,183672.033564503
5047,84398.80573598143
13238,236730.77524865195
2190,289467.4430637628
15599,154783.55779509773
6542,136687.04721321497
1968,141057.894882738
5630,157511.60980711278
9157,236374.15261229777
789,207357.58799251786
1413,277047.8297312572
12514,239846.92819157048
13459,143423.48714468864
1345,247840.19623865734
4034,216168.30620071443
15169,146561.1306829515
6770,243273.01361703893
3334,179927.17246969295
12998,151941.09538595774
15870,231396.8360404188
1871,163996.49422472698
5770,165815.02037149383
13196,112741.09812951408
7633,208463.54728546788
10699,201244.85613619842
15470,199628.41740868424
1903,488951.37318640377
13860,175713.22887520256
7649,328800.88660247077
11043,211322.4562831127
2922,223249.129842995
7538,305788.326557624
9477,110941.56960593649
117,448756.7958816304
1457,255343.42566283324
7082,170682.9858396867
3053,245955.00849553721
12522,112565.49732159241
5744,386779.5401214479
13566,254395.99081070302
1464,132081.31212541458
3852,112576.3204556162
9557,248694.65828376735
14719,371749.1734670333
13978,128816.87252459847
3286,158217.09042103906
13019,359002.61505389883
1421,145407.1213549933
13502,169660.8067204028
14811,127111.33964331885
9297,291473.39263443585
7749,441740.5599914742
16555,143642.01692229108
14576,187261.51722474824
12766,161989.4640338471
4679,129344.71515705538
10033,197028.18552415608
11231,234574.5130710175
15112,141693.20712085624
10617,142321.43969379578
2175,168590.80029539226
16502,451636.25794940395
10106,199910.9348320894
12561,139876.8205858219
15907,241426.6328360471
8069,124591.27521389734
8316,86816.28669288379
12343,250956.89847316878
12092,133811.28949248325
1527,176895.25054407513
10010,217967.65264524898
655,103114.81349613378
10549,148136.38079532477
3248,113560.94062544442
13499,261060.02824532526
14959,201812.61608201973
6070,160257.84664814462
11360,263644.0280968062
12102,168391.9996583598
11870,306368.3449140616
3713,136309.0978800122
3230,142561.3217256728
7742,230062.80329724643
15092,332517.01178271073
8728,273763.0624490122
3386,148291.39384488174
9409,139012.0632617301
16545,263123.92202273407
3127,168413.4216391163
11344,177657.60834141655
2112,218391.52425231275
7310,198137.70104075584
6313,221031.60418026533
3681,413982.1696475732
5114,393684.9738859419
270,166789.08390138613
14350,141133.7268027955
12223,352003.6153862308
1066,174119.19369309655
16116,332719.80050719285
11410,480097.63096295064
4088,177572.67752070868
5956,156303.0780944211
14669,141746.18740025302
13871,141103.80396846426
4126,236904.66005101617
12114,183608.19245600226
16607,167858.02447451957
4266,255165.9490843722
13518,199916.1178424235
11856,298986.0266372874
3885,242405.99546390906
8891,157970.7111266961
4964,165062.89207997677
7696,167464.6329834052
6894,120779.19865569654
9766,180899.5718652113
4800,156368.11772985884
2840,203066.22618623156
4743,131817.2447947855
13562,437419.7631996085
8301,201451.12764992146
5405,177852.19170625217
1535,179814.24560745744
9073,84944.51184079061
1698,346483.0413836301
12262,238981.88771110505
6794,173966.06753360148
12701,173260.1146982938
8432,179018.99334849947
13540,132953.15213045335
8629,154643.1379433735
1440,186086.83783346796
8596,205162.3123725052
9575,282041.3854880154
14976,99255.91380712764
3149,224424.74230125884
5157,159466.00933891488
10748,182926.3645019982
9719,364637.9881045044
6376,188350.14581319937
9733,189668.66442749352
4749,193558.62002182825
4994,381589.6981497958
538,195658.79238817102
5512,136287.18222620655
9778,142108.1816367425
9761,142034.03042681905
3174,383409.0173536382
13429,197684.1404940544
10467,71575.93044458513
14129,196860.32803825376
13608,202558.12305430052
11106,133660.43622889623
12048,185984.2216630553
1054,311649.18838353717
3582,229038.41810506483
1566,150193.83868619057
11529,149203.5657983319
11859,175156.7083183286
10582,148275.65904735524
14907,401134.2032101926
14039,168086.229516266
10489,162740.56351657203
3331,331128.14204535575
10153,237132.97304264925
5271,152776.02057902658
11871,381489.2118666983
776,136500.06944161668
3994,138785.36857557166
9433,72972.88692469892
14275,144194.40285061405
8030,247718.84633228127
8169,264580.85346888023
8053,182695.3988946965
4822,233315.29864402857
13197,239126.1196290028
13634,286923.799267254
8951,189859.99767688522
12176,250116.85087477657
15471,144782.82851781094
14962,140039.56957835346
12512,117613.8287576852
8697,406520.6583425552
7095,204028.4086188768
13639,203521.46702348022
16660,160351.9789320869
5848,144337.59819360636
5386,191266.54148321814
10880,306225.47549373633
3954,182780.7899369525
13426,289287.5110671205
5966,212317.05310917812
16315,202757.73318641676
7455,172307.79750265207
11071,240586.76960303664
14740,215868.50779369456
16087,187187.85255968015
8931,232518.74683835745
15289,167369.75119833808
16089,270693.7831200083
12128,144879.70187760203
4724,228194.4357336789
8585,204002.13029788103
7188,226417.96773818627
5423,153357.41944814535
10488,198959.04847550087
5980,214967.30980861484
8376,233296.87426621662
12397,147237.9440310674
16496,186952.76341313735
4891,205820.3122388006
9710,144499.0535998182
6339,156758.78258305576
244,206517.9175333154
5002,244997.01814863345
5358,170215.82005224234
7636,119792.29357564976
9361,313726.7178029126
3601,116191.79834643961
15755,166809.53208304706
172,152956.20498735117
3037,306830.88431580394
577,190649.7742098851
3607,189327.7952963073
2515,128667.18414961795
10413,165121.724505227
10511,230086.19925093142
4637,426127.3771112683
12736,266748.511539855
9534,254838.73075217754
11641,150445.53358017243
10419,255102.0856430006
15313,159904.0429244919
14915,196037.31363839316
12409,414286.5241802391
9405,82107.66247221683
14066,202976.99153316356
14108,192872.26847064163
11931,226203.1736453805
11464,298684.41022859473
926,144146.770261721
11190,190777.4874111195
10260,142887.17306895112
12712,190914.6345181283
1234,203912.0649126874
11608,104370.38741772174
3776,239588.33651864325
4881,201451.12764992146
10266,200247.97484254572
3262,229140.59636919017
3576,399714.10773729795
16604,389420.5637770877
8041,176681.7210530979
10691,204566.120818514
8357,169795.50500643087
11661,144963.39328818495
4453,236447.32182075473
15936,184933.5690895436
8463,259495.8682262275
15770,231996.1176700074
466,164281.41498223704
14965,90163.97682209
11227,176748.45266918268
9894,277507.49654754496
11746,191689.57447572227
4118,146463.37206553874
756,349658.94419164467
15589,162378.94496010873
109,353063.0316734939
5778,196368.18647172692
1731,94529.81024306623
3450,162509.7129767549
2961,187933.26489845794
222,172629.18995998014
11454,236595.59983367543
7339,146481.58690867678
12096,98854.49725678554
14074,213981.41697355316
4058,533848.982026867
6603,265034.55322770285
3289,114662.39759697874
16681,243500.9685947574
8200,324119.41624013014
3343,170562.35829605238
7802,188606.61217942284
2082,403755.63499515515
217,252657.74684411063
1720,173694.04851052738
7224,260479.95125303947
6176,143893.04545343303
12571,252886.5346162136
16666,365317.8371408224
8908,198980.14875643532
6914,168471.02828432253
5428,176904.79418637822
381,173966.06753360148
3991,178703.7992555838
16365,291552.591306549
1046,186941.44943873398
391,152303.90592538548
9212,334878.8065404747
3022,181507.93849427375
9961,130415.55246137739
6764,205774.3404323758
7720,174379.74054389173
4809,205565.42275767954
8877,308293.59512380365
7817,176073.70752063516
10614,110237.00030541008
5553,226837.18742353737
16488,137606.14087418182
11002,164589.8839246979
13592,315188.1995915529
15050,212313.57012810285
13553,275548.3218425788
9041,173154.85316595552
5461,442117.72805297613
16274,337566.8963024854
2138,102320.45485294888
6245,158008.00109244089
8245,157257.17090227696
6491,188057.75792659042
13218,176126.3295011697
13101,123137.79804006519
10462,144523.97606094126
4079,171344.12101842675
1506,437957.3769425112
14107,86816.28669288379
12215,297493.77878572606
11576,346687.8491394722
10567,226805.88262486094
12713,169522.23991545246
1468,408458.65423837095
2549,247842.79101789495
4172,226394.3661981513
12380,234095.5523592417
3513,103291.2769908002
8165,209363.26224817132
1127,198499.92110106992
14601,404255.7168213936
15526,312737.2785898298
986,310147.93157831125
14968,216364.6261316107
9348,208533.16139720692
6317,288760.769567278
7497,93273.51709791349
5079,334619.41798995994
528,161921.33459122613
10964,148012.14225348862
5812,318829.11476716824
11022,215560.16383324115
16251,156094.99852185397
5863,115740.06514946514
8664,213352.66250380536
5396,223848.1876793975
6917,229612.30538865263
12776,83135.33246890969
473,228097.89618238396
13333,217979.91895476286
13023,173596.3253649727
7357,214049.84681080293
10955,438697.81216291414
11914,348038.57767385384
12535,162687.29603323463
11205,174403.80765239886
13209,192832.17559440696
16119,321382.58017564437
2174,204087.26766899685
4834,219385.7861923996
10151,176179.4868873086
5584,209845.15960445095
6672,208223.9226234452
12858,295514.37360130245
5106,181894.4641946657
8884,188554.14274523282
13766,164894.91062138506
12556,124434.81655629142
12910,201734.26998614473
6258,86816.28669288379
7100,237661.41315766168
1793,178353.24476334316
3335,173926.6646843954
12835,202106.0315740717
10591,157623.09274441667
15707,241712.92011373895
16389,166127.10890294757
7440,306125.7765581257
6293,171286.06912728565
3937,185453.60736926645
16527,194191.12058826684
5102,238263.66328539577
10734,338425.73826535384
7986,163494.9031647802
6495,90073.44919147946
9571,224290.79708572043
5131,197845.34001085782
10761,295147.28651307157
143,425062.43149438367
13829,178333.45166966936
13662,229825.53599778356
1771,137140.99001495482
5448,211540.71694847994
8594,176532.33589126193
12038,247635.4474661107
16471,169382.16836712067
16764,146273.9070847014
1282,177962.64272465103
15101,239765.0818812888
9473,140589.16538661002
2324,435956.9775367707
14448,232194.08815347592
6000,70837.85915900249
2077,139967.80930328116
12960,226798.1490169478
15837,205943.55660117327
8805,245419.08265273343
9987,228944.1801062088
1580,249803.67894017
11089,81661.2288538803
10926,222413.19675137292
12773,412613.94055662723
6490,236318.56078210386
10858,83386.99275186092
2831,115809.43086890427
16326,130035.51735727087
371,203694.9836549547
8852,197998.6347263438
6713,262212.4559359863
4230,189802.46890132717
3639,171657.79542950966
3642,199784.02737791953
5149,187464.52206474764
2861,195419.83821264905
13300,95839.10407773331
2807,344037.43482900376
5919,118625.57751988714
12716,520966.4396981308
4271,232194.719858357
16055,207357.22859139837
3747,271770.9992825264
5857,295271.0678060968
6884,338148.1380712827
16027,310521.30839478236
3512,327889.1203303299
5181,165552.05220710623
16732,266435.4498757207
1908,145958.68721259123
12082,168559.97439831524
7286,136654.11804565403
8216,141211.22548972492
6929,324602.15269253054
3950,395122.85315886576
12479,173564.50073377328
877,131076.93277060054
1366,186519.46622212365
384,135066.47971095686
5767,204546.66032027654
6910,157634.5451420689
187,189073.18610356277
10164,229351.94539859594
8603,229209.4728798699
15834,209769.75838290763
3078,127647.61067503996
3479,268657.913743257
6671,302345.2433065502
6078,204875.55979472524
16271,152464.05705650945
16191,155797.09464906756
11544,174284.69811210711
7781,182997.99291085431
14918,295639.8969441055
6238,195677.8276243629
12989,201527.10407051918
11907,192365.23895747343
9696,155166.76680325664
14084,342770.01219955966
3895,160026.71709572937
4367,179139.08662636
8453,67296.68535041303
7638,351755.80457908957
8373,238964.5871662526
4674,192772.13867932843
15787,136586.69447624625
5903,273476.73118247197
13679,204567.8561782783
9018,349894.38873429934
15823,255675.47831032812
13289,144948.1860479359
9896,184501.0434330036
14436,199968.91074487855
5547,236605.58905828846
4048,394433.27909400285
16579,186437.59099573016
8550,207849.23106971965
9385,292119.0111432464
5242,158168.02102708034
31,236914.76788217726
6144,285006.32113923295
3990,201789.02809998178
2523,96600.01626689098
12608,264497.9054716825
7234,177021.1297672127
15264,203415.68275160095
9623,207877.65951377698
3161,326042.21654812474
7425,105180.81759308108
13021,270419.34552886477
4044,148062.8766749127
15411,236726.66953759152
979,284802.2586334789
5514,236726.66953759152
4817,161169.33000591115
2115,178448.0071528434
10571,252970.79396744567
8992,248182.00900906944
15546,176170.30693564896
11359,137292.7020412476
11972,169013.3709286366
12838,170727.24613750167
5948,82862.43734148743
422,294045.9285370822
4855,171099.99338417553
16197,110418.15127810313
8926,431868.16331915883
5703,170444.21314601135
8848,213772.12639138405
7039,295220.0742767386
3806,160646.68150931018
15154,208880.8109204627
13132,194935.625115114
7438,195960.5259058074
4398,255039.738543483
2440,180316.41772393833
3751,155410.21362898243
1476,173003.00745249478
2264,291276.975070979
16444,159963.93090036695
10704,155297.96238430665
4033,146915.53659438476
4508,118713.7770096615
16290,246113.010043682
10387,202101.8942366575
5457,146049.0330905783
4910,297104.8167411195
7451,197560.63720564407
10732,168192.23457426773
8015,138725.30562165708
6148,182464.12105408846
5892,239129.0462085416
7825,223468.7894875106
6851,231822.21374874545
6633,206881.52345965581
2139,250945.70876034783
10213,278309.1126446852
2830,219845.3540354849
13907,136546.1143609577
15897,377938.4822202001
8311,198743.73533018725
14230,196588.29375943303
3878,204015.341302438
13732,177348.6632067235
12110,174228.53901762923
10675,326514.02625786816
12946,131952.67052349425
16754,212061.48615403505
4394,251568.12597077453
16728,165851.90227701247
14378,335135.2839810834
9949,176900.24163346464
994,163460.78617292596
13258,158617.68189513226
5883,371597.9528451275
6933,340084.88570780645
13193,209355.77150703236
13286,168345.82164633827
13407,437273.92099290865
7512,118600.07669907028
7221,208346.33674821907
14428,172614.5635325481
1740,193198.4884497332
3,149335.90693358844
12952,216666.6670306347
11537,134036.19378423336
2558,142015.14616929906
14081,278751.24240661075
3517,174477.42576309052
7149,227637.08628066455
15777,113943.69100253342
8995,204784.64217813392
826,421281.67881628225
509,315146.41903632326
14875,286877.84379416547
6591,172588.58564209758
11283,106745.62651024184
9897,251329.37801272387
14902,172590.38286412726
14291,177175.62656936538
3162,233149.28723352333
4206,190902.89720232072
11580,204619.93898970683
2007,228309.71149690612
14939,372814.84017395217
13572,174740.8043778859
10720,160761.32114604133
